area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,customer_service_calls,churn,servicesAvailed_years,day_rate,eve_rate,night_rate,intl_rate
415,0,0,0,188.5,152,148.3,115,179.8,88,15.2,5,2,0,8.0,0.170026525198939,0.08503034389750505,0.0449944382647386,0.26973684210526316
408,0,0,0,170.6,97,162.1,111,210.7,131,6.1,1,1,0,9.0,0.16998827667057445,0.08500925354719309,0.04499288087327955,0.27049180327868855
415,0,0,0,191.4,124,200.7,116,230.1,76,8.2,3,1,0,9.0,0.17001044932079415,0.08500249128051819,0.044980443285528034,0.26951219512195124
510,0,0,0,75.3,96,179.9,113,193.8,134,12.3,1,1,0,7.0,0.16998671978751662,0.08499166203446358,0.04499484004127967,0.26991869918699185
510,0,0,0,149.8,123,276.3,75,241.4,75,10.9,7,2,0,7.0,0.1700267022696929,0.08501628664495113,0.044987572493786245,0.2697247706422018
510,0,0,0,115.9,87,111.3,56,170.2,77,7.1,4,1,0,8.0,0.16997411561691111,0.08499550763701708,0.04500587544065805,0.27042253521126763
408,0,0,0,128.8,86,203.9,105,282.6,131,14.1,4,2,0,8.0,0.1700310559006211,0.08499264345267286,0.04501061571125265,0.2702127659574468
510,0,0,0,131.7,108,216.5,103,196.1,126,11.0,5,1,0,4.0,0.17000759301442675,0.08498845265588914,0.044977052524222336,0.27
415,0,0,0,101.4,48,159.1,119,259.2,53,12.2,2,1,0,9.0,0.1700197238658777,0.08497800125707103,0.04498456790123457,0.269672131147541
415,0,1,23,149.0,104,235.8,67,201.8,76,9.5,5,4,0,9.0,0.16999999999999998,0.08498727735368956,0.044995044598612484,0.27052631578947367
415,0,1,36,96.8,123,170.6,105,166.0,85,13.4,4,2,0,9.0,0.17004132231404961,0.08499413833528723,0.045,0.2701492537313433
408,0,0,0,107.5,121,256.4,46,247.2,131,12.6,3,2,0,13.0,0.170046511627907,0.08498439937597504,0.04498381877022654,0.2698412698412698
415,0,0,0,232.8,95,303.4,111,255.6,104,12.9,7,0,1,6.0,0.17001718213058417,0.08500329597890574,0.04499217527386542,0.2697674418604651
415,0,1,43,121.1,105,260.2,115,222.4,100,8.3,5,3,0,8.0,0.17002477291494633,0.08501152959262107,0.04500899280575539,0.26987951807228916
510,0,0,0,124.3,70,270.7,99,239.5,83,3.5,6,0,0,11.0,0.16999195494770716,0.08500184706316957,0.045010438413361165,0.2714285714285714
415,0,0,0,157.7,101,298.6,100,216.9,99,13.8,3,1,0,8.0,0.17000634115409005,0.08499665103817816,0.04499769479022591,0.2702898550724638
408,0,0,0,124.3,68,207.1,88,157.4,93,14.8,1,0,0,10.0,0.16999195494770716,0.08498309995171416,0.04498094027954257,0.27027027027027023
415,0,0,0,286.4,125,205.7,74,191.4,141,6.9,6,1,1,10.0,0.17000698324022348,0.08497812348079728,0.04498432601880877,0.26956521739130435
415,0,0,0,141.7,95,205.6,101,218.5,60,8.8,6,0,0,11.0,0.17000705716302048,0.08501945525291829,0.044988558352402744,0.27045454545454545
408,0,1,25,173.0,91,245.8,64,300.0,99,4.8,3,0,0,11.0,0.17,0.08498779495524816,0.045,0.27083333333333337
415,0,0,0,268.7,120,301.0,147,167.0,140,5.8,1,2,1,7.0,0.17000372162262747,0.08501661129568107,0.04502994011976048,0.27068965517241383
415,0,1,31,218.5,130,134.2,103,118.9,105,9.4,6,0,0,13.0,0.1700228832951945,0.08502235469448585,0.04499579478553406,0.2702127659574468
415,0,0,0,255.3,114,194.6,83,276.6,78,3.7,5,3,0,7.0,0.1699960830395613,0.08499486125385405,0.04501084598698481,0.27027027027027023
415,0,0,0,41.9,124,211.0,95,237.9,55,11.4,5,1,0,7.0,0.16992840095465395,0.08502369668246446,0.04501891551071879,0.27017543859649124
415,0,0,0,260.8,87,258.1,78,131.3,123,5.8,2,1,0,3.0,0.1700153374233129,0.08500581170089112,0.04501142421934501,0.27068965517241383
408,0,1,26,239.4,94,259.4,88,238.0,132,7.7,3,0,0,10.0,0.17000835421888055,0.08500385505011566,0.045000000000000005,0.2701298701298701
510,0,0,0,226.7,94,168.4,129,188.7,117,10.2,1,0,0,6.0,0.17000441111601236,0.08497624703087886,0.04499205087440382,0.26960784313725494
408,0,0,0,179.3,147,208.9,89,248.2,98,13.5,6,1,1,5.0,0.16999442275515894,0.08501675442795596,0.04500402900886382,0.27037037037037037
510,0,0,0,158.0,110,197.0,103,154.9,132,10.0,5,1,0,10.0,0.16999999999999998,0.0850253807106599,0.044996772111039376,0.27
510,0,1,23,175.7,82,258.9,136,268.4,154,14.1,7,1,0,6.0,0.17000569151963577,0.0850135187331016,0.04500745156482862,0.2702127659574468
415,0,0,0,157.4,107,167.8,112,188.8,102,8.8,3,3,0,10.0,0.17001270648030495,0.08498212157330154,0.045021186440677964,0.27045454545454545
510,0,0,0,113.1,74,168.8,95,262.9,126,6.9,2,1,1,2.0,0.17002652519893902,0.08501184834123222,0.044998098136173455,0.26956521739130435
415,0,0,0,182.7,142,246.5,63,218.0,103,8.8,2,1,0,19.0,0.1700054734537493,0.08498985801217038,0.045000000000000005,0.27045454545454545
415,1,0,0,161.3,83,124.4,83,262.0,98,14.1,3,0,1,15.0,0.16999380037197767,0.08496784565916399,0.045,0.2702127659574468
415,0,0,0,142.5,92,208.3,102,228.9,120,7.5,2,2,0,5.0,0.17003508771929826,0.08502160345655305,0.04499781564001748,0.27066666666666667
415,1,0,0,190.5,108,259.7,108,141.5,111,9.7,2,2,1,4.0,0.1700262467191601,0.08498267231420871,0.04501766784452297,0.2701030927835052
408,1,1,15,159.3,110,170.6,120,141.2,82,11.9,5,1,0,7.0,0.1699937225360954,0.08499413833528723,0.044971671388101986,0.26974789915966385
408,1,1,39,153.8,106,123.3,111,117.8,103,9.2,6,1,0,10.0,0.17002600780234067,0.08499594484995945,0.04499151103565365,0.26956521739130435
408,1,0,0,180.7,127,174.6,94,165.3,114,12.0,6,2,0,4.0,0.170005534034311,0.0849942726231386,0.04500907441016334,0.27
408,0,0,0,202.7,105,224.9,90,253.9,108,12.1,7,0,0,11.0,0.170004933399112,0.08501556247220987,0.04501772351319417,0.2702479338842975
415,0,1,35,190.8,100,261.3,93,209.5,108,8.9,6,0,0,6.0,0.17002096436058697,0.0849980864906238,0.04501193317422434,0.2696629213483146
415,0,0,0,205.1,102,232.7,109,259.9,95,9.2,6,2,0,6.0,0.17001462701121403,0.08500214868929953,0.04501731435167372,0.26956521739130435
415,0,1,28,235.6,124,236.8,113,241.2,127,7.7,2,1,0,11.0,0.16999151103565363,0.08500844594594593,0.04498341625207297,0.2701298701298701
510,0,0,0,189.3,77,155.9,128,186.0,83,7.4,3,0,0,12.0,0.1699947173798204,0.08499037844772289,0.045,0.27027027027027023
408,0,1,42,166.9,101,273.2,84,171.0,106,11.5,1,1,0,8.0,0.16998202516476932,0.08499267935578331,0.04497076023391813,0.27043478260869563
415,0,0,0,245.2,87,254.1,83,239.4,91,7.5,4,0,1,6.0,0.1699836867862969,0.08500590318772137,0.044987468671679194,0.27066666666666667
415,0,0,0,132.6,125,221.1,67,127.9,101,12.7,2,4,1,9.0,0.16998491704374058,0.08498417005879692,0.04503518373729476,0.27007874015748035
415,0,0,0,182.3,64,139.8,121,171.6,96,11.6,7,2,0,10.0,0.16999451453647832,0.08497854077253218,0.04498834498834499,0.26982758620689656
510,0,1,14,192.3,86,88.7,90,229.4,120,10.5,3,2,0,10.0,0.16999479979199167,0.08500563697857948,0.04498692240627725,0.2704761904761905
510,1,0,0,122.0,110,220.2,100,179.7,124,10.8,2,2,1,10.0,0.16999999999999998,0.08501362397820163,0.04501947690595437,0.27037037037037037
408,0,0,0,193.0,101,250.0,81,133.3,79,9.6,2,2,0,10.0,0.17,0.085,0.0450112528132033,0.26979166666666665
415,0,0,0,158.6,112,220.0,114,252.9,106,9.1,3,0,0,9.0,0.16998738965952082,0.08499999999999999,0.04499802293396599,0.2703296703296703
415,0,1,39,91.5,125,219.9,113,229.0,99,12.7,8,2,0,10.0,0.1700546448087432,0.08499317871759891,0.04502183406113537,0.27007874015748035
510,0,0,0,153.6,92,205.5,88,114.5,89,12.5,10,1,0,5.0,0.16998697916666666,0.08501216545012165,0.04497816593886463,0.2704
415,1,1,40,221.6,79,157.1,74,222.4,124,11.5,3,1,0,7.0,0.16999097472924188,0.08497772119669,0.04500899280575539,0.27043478260869563
415,0,0,0,244.7,81,168.0,117,281.5,87,6.6,1,1,0,2.0,0.170004086636698,0.08499999999999999,0.0450088809946714,0.2696969696969697
408,0,1,24,239.8,103,285.9,65,256.7,106,9.5,4,0,0,12.0,0.17001668056713928,0.08499475341028333,0.04499415660303857,0.27052631578947367
415,0,0,0,172.4,132,230.5,100,228.2,109,11.0,5,0,0,5.0,0.17001160092807424,0.08498915401301518,0.04500438212094654,0.27
415,0,0,0,242.5,83,245.4,97,219.6,80,10.0,3,3,1,12.0,0.17002061855670103,0.0850040749796251,0.044990892531876145,0.27
510,0,1,39,117.6,82,159.2,60,236.4,113,11.3,10,2,0,4.0,0.16998299319727891,0.08498743718592965,0.045008460236886635,0.26991150442477874
510,0,0,0,174.5,127,259.3,71,170.5,120,11.3,7,1,0,9.0,0.17002865329512895,0.08499807173158502,0.04498533724340176,0.26991150442477874
510,0,0,0,157.3,83,220.9,85,218.9,129,12.0,7,1,0,6.0,0.16999364272091544,0.0850158442734269,0.044997715851987204,0.27
415,0,1,21,192.0,97,239.1,81,116.1,125,15.1,3,1,0,17.0,0.17,0.0849853617733166,0.04496124031007752,0.27019867549668874
510,0,0,0,218.2,76,169.3,60,141.1,99,8.0,1,1,0,7.0,0.16998166819431718,0.08499704666272888,0.04500354358610914,0.27
415,0,1,29,144.6,97,140.0,102,165.4,148,10.9,3,1,0,7.0,0.16998616874135547,0.085,0.04498186215235792,0.2697247706422018
415,1,0,0,153.6,108,232.9,85,214.2,92,14.1,4,0,1,4.0,0.16998697916666666,0.0850150279089738,0.045004668534080305,0.2702127659574468
510,0,1,29,135.8,104,222.5,101,235.6,92,7.9,6,2,0,4.0,0.17002945508100145,0.08498876404494382,0.04499151103565365,0.26962025316455696
510,0,0,0,160.7,69,146.8,106,287.8,144,8.2,5,0,0,10.0,0.17000622277535782,0.08501362397820163,0.04499652536483669,0.26951219512195124
408,0,1,31,202.5,91,241.4,108,169.6,77,7.8,2,1,0,12.0,0.1700246913580247,0.08500414250207125,0.04498820754716981,0.2705128205128205
510,0,1,34,152.2,119,227.1,91,195.7,103,12.3,5,1,0,5.0,0.1699737187910644,0.0849845882870982,0.045017884517118044,0.26991869918699185
510,0,0,0,227.4,90,73.2,135,114.3,99,4.7,7,0,0,11.0,0.1700087950747581,0.0849726775956284,0.044969378827646546,0.2702127659574468
408,0,0,0,191.6,115,205.6,108,210.2,123,9.2,3,2,0,10.0,0.16998956158663883,0.08501945525291829,0.045004757373929595,0.26956521739130435
510,0,0,0,138.9,111,211.6,102,179.5,91,10.8,3,1,0,6.0,0.16997840172786177,0.08501890359168242,0.04501392757660167,0.27037037037037037
408,0,0,0,127.0,102,206.9,107,231.7,99,6.1,6,0,0,11.0,0.17,0.08501691638472691,0.04501510574018127,0.27049180327868855
415,0,0,0,168.6,87,259.2,105,279.8,123,7.3,4,1,0,8.0,0.16998813760379597,0.0849922839506173,0.0449964260185847,0.26986301369863014
415,0,0,0,286.6,73,223.2,108,203.7,107,11.5,5,1,1,4.0,0.16999302163293786,0.0849910394265233,0.04501718213058419,0.27043478260869563
415,0,1,29,164.6,121,262.8,108,123.8,131,15.2,4,1,0,13.0,0.16998784933171326,0.0850076103500761,0.044991922455573506,0.26973684210526316
415,0,0,0,144.0,90,135.8,91,212.4,129,13.0,4,1,0,7.0,0.17,0.08497790868924888,0.045009416195856876,0.26999999999999996
415,0,1,47,141.6,95,207.9,130,203.6,95,10.2,11,0,0,8.0,0.1699858757062147,0.084992784992785,0.044990176817288806,0.26960784313725494
415,0,0,0,204.3,65,247.3,123,214.7,94,12.0,4,1,0,5.0,0.16999510523739597,0.08499797816417307,0.044993013507219376,0.27
510,0,0,0,163.2,80,167.6,90,87.5,90,6.2,10,1,0,11.0,0.16997549019607844,0.08502386634844869,0.045028571428571425,0.2693548387096774
510,0,0,0,225.0,110,244.2,111,221.2,93,10.7,4,0,0,2.0,0.17,0.08501228501228503,0.04498191681735986,0.27009345794392525
415,0,0,0,176.1,103,199.7,130,263.9,96,8.5,6,2,0,8.0,0.17001703577512778,0.08497746619929895,0.045017051913603646,0.27058823529411763
415,0,1,36,254.2,78,228.1,105,98.0,125,13.8,7,5,0,12.0,0.16998426435877262,0.08500657606313021,0.045,0.2702898550724638
510,0,0,0,174.9,105,262.0,75,210.0,93,8.5,5,1,0,8.0,0.1699828473413379,0.08499999999999999,0.045,0.27058823529411763
415,1,0,0,187.3,118,160.7,111,263.8,112,9.6,2,0,1,10.0,0.16999466097170313,0.08500311138767891,0.04499620924943138,0.26979166666666665
415,0,0,0,211.8,84,230.9,137,217.1,99,10.7,9,3,0,5.0,0.17001888574126534,0.08501515807708965,0.04500230308613542,0.27009345794392525
415,0,0,0,241.9,102,126.9,117,185.6,92,11.7,6,0,0,9.0,0.16998759818106654,0.08502758077226161,0.044989224137931036,0.2700854700854701
408,0,0,0,196.1,103,199.7,123,135.9,71,12.9,1,3,0,9.0,0.17001529831718512,0.08497746619929895,0.045033112582781455,0.2697674418604651
415,0,0,0,231.3,100,210.4,84,217.4,106,12.4,2,3,0,7.0,0.1699956766104626,0.08498098859315589,0.04498620055197792,0.2701612903225806
408,0,0,0,161.6,104,196.3,119,294.8,111,13.8,2,1,0,10.0,0.16998762376237625,0.08502292409577178,0.0450135685210312,0.2702898550724638
415,0,0,0,194.0,103,241.0,116,227.5,153,11.9,5,0,0,10.0,0.16999999999999998,0.08502074688796679,0.04501098901098901,0.26974789915966385
510,0,0,0,109.7,148,223.8,87,240.3,96,15.4,8,3,0,10.0,0.17000911577028258,0.08498659517426273,0.044985434873075325,0.2701298701298701
408,1,0,0,277.0,119,238.3,106,94.4,96,8.3,3,1,0,13.0,0.17,0.08501888375996643,0.045021186440677964,0.26987951807228916
408,0,0,0,192.1,83,163.6,88,169.7,138,6.1,3,0,0,7.0,0.1700156168662155,0.08502444987775061,0.045020624631703005,0.27049180327868855
415,0,0,0,198.4,147,216.9,121,112.8,125,13.1,4,0,0,6.0,0.17001008064516127,0.08501613646841863,0.045035460992907804,0.2702290076335878
415,0,1,42,209.2,82,159.7,74,181.6,100,9.5,3,0,0,8.0,0.16998087954110902,0.08497182216656231,0.04498898678414097,0.27052631578947367
415,0,0,0,184.8,98,216.4,125,141.1,116,18.4,3,2,0,4.0,0.17002164502164502,0.0849815157116451,0.04500354358610914,0.27010869565217394
408,0,0,0,167.8,119,142.0,123,190.7,128,7.3,4,2,0,10.0,0.1700238379022646,0.085,0.04499213424226534,0.26986301369863014
408,0,0,0,139.2,140,191.4,113,286.5,125,11.8,3,3,0,6.0,0.1699712643678161,0.08500522466039707,0.0449912739965096,0.2703389830508474
415,0,1,17,221.3,82,167.6,100,262.7,87,4.4,4,0,0,10.0,0.16999548124717576,0.08502386634844869,0.0449942900647126,0.27045454545454545
510,0,0,0,121.6,84,165.3,115,243.9,95,8.9,2,1,0,5.0,0.16998355263157897,0.08499697519661222,0.045018450184501846,0.2696629213483146
408,0,1,39,270.4,99,245.1,110,108.9,113,15.4,7,1,0,10.0,0.17000739644970414,0.08498572011423908,0.04499540863177227,0.2701298701298701
408,0,0,0,139.6,94,240.9,112,127.1,88,8.8,4,2,0,11.0,0.16998567335243553,0.0850145288501453,0.04500393391030685,0.27045454545454545
415,0,1,23,253.0,78,138.9,121,277.8,104,11.8,3,2,0,10.0,0.16999999999999998,0.08502519798416126,0.04499640028797696,0.2703389830508474
510,0,1,26,183.9,83,240.7,93,185.7,125,15.0,3,1,0,12.0,0.1699836867862969,0.08500207727461571,0.04501884760366182,0.26999999999999996
415,0,0,0,203.3,108,259.9,66,115.9,103,7.8,2,3,0,10.0,0.16999508116084605,0.0849942285494421,0.0450388265746333,0.2705128205128205
408,0,0,0,200.6,106,152.5,127,199.4,128,7.7,2,3,0,8.0,0.1699900299102692,0.08498360655737705,0.044984954864593786,0.2701298701298701
415,0,0,0,167.6,96,176.0,89,250.9,113,13.4,6,2,0,8.0,0.16998806682577566,0.085,0.044998007174172974,0.2701492537313433
408,0,0,0,156.5,67,204.3,103,141.9,72,9.9,2,2,0,8.0,0.17003194888178913,0.08502202643171806,0.04503171247357293,0.26969696969696966
415,0,1,25,215.1,140,197.4,69,162.1,117,10.6,10,1,0,7.0,0.17001394700139472,0.08500506585612969,0.04497223935842073,0.269811320754717
408,0,0,0,301.7,82,167.1,118,72.2,89,10.5,6,1,0,4.0,0.17000331455087836,0.08497905445840814,0.045013850415512466,0.2704761904761905
415,0,1,42,152.3,90,267.5,102,266.9,130,11.3,5,7,0,8.0,0.16999343401181877,0.08500934579439252,0.044998126639190714,0.26991150442477874
510,0,0,0,195.4,116,212.1,101,138.4,134,15.1,11,1,0,6.0,0.17001023541453428,0.08500707213578501,0.045014450867052025,0.27019867549668874
408,0,0,0,208.7,97,275.5,83,182.5,122,8.0,3,2,0,6.0,0.17000479156684234,0.08500907441016335,0.04498630136986302,0.27
415,0,1,29,190.1,87,223.2,123,256.2,130,14.2,6,0,0,12.0,0.1700157811678064,0.0849910394265233,0.045003903200624515,0.26971830985915496
415,0,1,37,185.4,87,178.5,128,218.3,107,8.0,3,4,0,12.0,0.17001078748651563,0.0849859943977591,0.04498396701786532,0.27
415,0,1,17,183.2,95,252.8,125,156.7,95,9.7,3,0,0,9.0,0.16997816593886464,0.08500791139240506,0.04499042756860243,0.2701030927835052
510,1,0,0,54.2,100,303.2,84,171.8,84,8.6,2,1,1,10.0,0.16992619926199262,0.0849934036939314,0.0449941792782305,0.2697674418604651
408,0,1,26,208.0,115,185.0,113,177.7,144,8.1,9,1,0,0.0,0.16999999999999998,0.08502702702702702,0.045019696117051214,0.27037037037037037
415,0,0,0,230.3,110,77.9,87,247.1,105,13.2,4,1,0,6.0,0.16999565783760312,0.08498074454428754,0.04500202347227843,0.2696969696969697
510,0,1,22,240.8,102,75.9,106,224.6,115,7.1,3,2,0,7.0,0.17001661129568105,0.08498023715415019,0.045013357079252005,0.27042253521126763
510,0,1,21,195.7,119,106.2,95,157.4,94,5.3,3,2,0,4.0,0.17000510986203374,0.08502824858757062,0.04498094027954257,0.269811320754717
408,0,0,0,276.1,82,201.1,106,231.3,73,8.9,4,0,1,8.0,0.17001086562839549,0.08498259572352064,0.045006485084306096,0.2696629213483146
408,0,0,0,166.1,93,175.9,106,243.5,55,16.2,3,2,0,9.0,0.1700180614087899,0.08499147242751563,0.04501026694045175,0.2697530864197531
510,0,1,28,135.9,117,244.5,102,207.5,74,11.5,3,4,1,6.0,0.16997792494481237,0.08498977505112475,0.04501204819277108,0.27043478260869563
415,1,0,0,189.1,122,223.2,92,269.0,116,13.9,3,2,1,7.0,0.17001586462189316,0.0849910394265233,0.045018587360594796,0.2697841726618705
510,0,1,43,177.9,117,175.1,70,161.3,117,11.5,4,1,0,10.0,0.1699831365935919,0.08498001142204455,0.045009299442033475,0.27043478260869563
408,0,1,39,143.9,73,210.3,117,129.2,117,12.5,8,2,0,4.0,0.16997915218902016,0.08502139800285306,0.04496904024767802,0.2704
510,1,0,0,148.2,138,159.6,123,197.4,62,8.6,3,2,0,12.0,0.1699730094466937,0.08502506265664161,0.044984802431610946,0.2697674418604651
408,0,0,0,287.1,115,159.3,99,216.8,86,13.9,1,2,1,10.0,0.17001044932079415,0.0849968612680477,0.04501845018450184,0.2697841726618705
408,0,1,26,179.7,144,218.1,129,212.3,105,9.3,8,1,1,14.0,0.17000556483027268,0.08500687757909216,0.044983513895430996,0.2698924731182795
510,0,0,0,165.8,96,190.0,141,144.0,116,10.9,3,5,1,7.0,0.17002412545235224,0.08499999999999999,0.045000000000000005,0.2697247706422018
510,0,1,25,144.1,144,167.6,105,240.0,107,14.5,3,1,0,8.0,0.17002081887578072,0.08502386634844869,0.045000000000000005,0.27034482758620687
415,0,0,0,172.5,85,253.1,71,221.6,113,5.9,6,0,0,14.0,0.17002898550724638,0.08498617147372581,0.04499097472924188,0.2694915254237288
415,0,0,0,199.8,138,167.1,91,271.8,94,5.5,4,1,0,7.0,0.17002002002002,0.08497905445840814,0.04499632082413539,0.27090909090909093
510,0,0,0,109.1,134,142.3,76,91.2,86,10.9,5,2,0,6.0,0.1700274977085243,0.08503162333099086,0.04495614035087719,0.2697247706422018
408,0,0,0,171.8,106,301.7,44,139.4,108,9.7,5,1,0,7.0,0.170023282887078,0.0849850845210474,0.04497847919655667,0.2701030927835052
415,0,0,0,222.3,101,286.0,111,249.4,117,12.1,4,1,1,9.0,0.16999550157444893,0.08499999999999999,0.04498797113071371,0.2702479338842975
510,0,0,0,245.8,102,264.7,90,111.7,103,11.2,7,0,0,11.0,0.17001627339300243,0.08500188893086513,0.0450313339301701,0.2696428571428572
510,0,0,0,164.6,110,270.6,103,230.4,109,8.0,3,0,0,10.0,0.16998784933171326,0.08499630450849963,0.04500868055555555,0.27
408,0,0,0,211.7,107,271.7,77,203.3,108,7.4,7,0,0,5.0,0.1700047236655645,0.08498343761501656,0.04500737825873094,0.27027027027027023
408,1,1,16,147.2,103,160.1,96,184.0,120,7.7,2,0,1,10.0,0.16997282608695652,0.08500936914428482,0.045,0.2701298701298701
408,1,0,0,254.7,103,252.2,80,178.1,103,8.0,3,0,1,11.0,0.17000392618767177,0.08501189532117367,0.04497473329590118,0.27
408,1,0,0,170.1,113,271.8,94,110.7,78,8.7,4,1,0,8.0,0.17001763668430336,0.08498896247240618,0.04498644986449865,0.2701149425287357
510,0,0,0,195.1,91,261.5,57,203.8,90,11.4,5,0,0,6.0,0.17001537672988212,0.0850095602294455,0.04499509322865554,0.27017543859649124
408,0,0,0,149.3,83,187.1,130,149.8,100,7.9,4,7,1,12.0,0.16999330207635632,0.08498129342597542,0.04499332443257677,0.26962025316455696
510,0,0,0,81.9,75,253.8,114,213.1,125,8.9,1,2,1,10.0,0.16996336996336994,0.08498817966903073,0.045002346316283436,0.2696629213483146
408,1,1,25,191.1,109,149.6,120,227.8,60,9.8,3,0,0,12.0,0.17001569858712717,0.08502673796791445,0.04499561018437225,0.2704081632653061
408,0,0,0,206.9,115,224.4,86,197.4,60,8.3,2,3,0,10.0,0.16998550024166265,0.08498217468805704,0.044984802431610946,0.26987951807228916
408,0,0,0,239.0,156,273.0,106,278.2,93,13.5,8,1,1,8.0,0.17,0.08501831501831503,0.045003594536304814,0.27037037037037037
415,0,0,0,179.3,97,252.7,126,227.5,114,8.0,5,0,0,4.0,0.16999442275515894,0.0850019786307875,0.04501098901098901,0.27
408,0,0,0,185.3,91,219.1,88,243.6,107,5.5,5,0,0,6.0,0.1699946033459255,0.08498402555910543,0.04499178981937603,0.27090909090909093
510,1,0,0,141.4,80,123.9,76,323.5,88,8.1,3,2,0,1.0,0.17001414427157,0.08498789346246972,0.04500772797527048,0.27037037037037037
510,0,1,25,248.6,91,119.3,115,194.3,83,12.0,1,1,0,9.0,0.16999195494770716,0.08499580888516346,0.04498198661863098,0.27
510,0,0,0,152.5,131,252.4,107,185.4,104,4.9,3,2,0,6.0,0.1700327868852459,0.08498415213946117,0.04498381877022654,0.2693877551020408
415,0,0,0,145.6,102,230.9,87,181.5,86,11.4,7,1,0,8.0,0.16998626373626374,0.08501515807708965,0.04501377410468319,0.27017543859649124
415,0,0,0,164.2,116,196.2,153,236.1,119,8.1,1,1,0,4.0,0.1699756394640682,0.08501529051987768,0.04498094027954257,0.27037037037037037
408,1,0,0,221.0,115,165.4,97,235.4,117,9.7,4,1,0,5.0,0.17,0.08500604594921403,0.04498725573491928,0.2701030927835052
415,0,0,0,295.4,126,232.1,117,204.4,123,11.5,2,1,1,3.0,0.17000677048070414,0.08500646273158122,0.04500978473581213,0.27043478260869563
